symbol,fold_id,split,entry_idx,entry_time,exit_time,side,trade_return,holding_bars,tsmom_24,tsmom_48,tsmom_72,tsmom_avg,vr_6,vr_12,vr_24,ma_spread,ma_slope,adx_14,adx_slope,trend_variance_ratio,range_ratio,atr_percentile,atr_ratio,atr_expansion_recent,breakout_strength_atr_mult,breakout_velocity,follow_through_label,early_return_1,early_return_3,early_volatility,early_range_expansion,early_mfe,early_mae,early_slope,volatility_spike_flag
AUDUSD,2,train,1577,2020-03-10 17:00:00+00:00,2020-03-12 18:00:00+00:00,-1,0.012496134022247678,49.0,-0.6703716572165536,-0.6307796872561542,0.26466035283501815,-0.34549699721256316,0.5421567541516635,0.5406232365303011,0.6681851231349295,-0.3593173394587247,-0.10928161716003558,20.454492655472304,-2.7933583107795315,4.222809529580881,1.0,0.17063492063492064,0.9794431680252267,1.0883215225075102,0.6171088265809173,2.7735018009436723,0,0.00033047484349485657,-0.0013055353634914568,0.00031867563973686665,0.0023427900535419603,0.0016975651731078178,0.0006452248804341427,0.0008176064896317975,0.0
AUDUSD,2,train,1657,2020-03-14 01:00:00+00:00,2020-03-14 15:00:00+00:00,1,-9.338707388108474e-05,14.0,1.3823058880424206,-0.3279694608831394,-0.9255605775937058,0.04292528318852514,1.1129270542086824,0.7158801008220832,0.7503300041635209,-0.5415302689579249,-0.501634584535085,32.0832467039671,1.9472241325105628,5.358769609607789,0.6850097320363845,0.2222222222222222,1.020145839631278,1.057285545314537,0.4039097478495267,2.2615920870564405,1,0.00029735320373090886,0.0010369090325068428,0.00047446051830696425,0.00154626335991719,0.0013373957880393824,0.00020886757187780773,0.000370024695479775,0.0
AUDUSD,2,train,1711,2020-03-16 07:00:00+00:00,2020-03-17 06:00:00+00:00,-1,0.004058601390080169,23.0,-1.7047152908465286,-0.45793144088170556,0.5273326523362193,-0.5451046931306717,1.0108600948694453,1.1503377621452078,1.0034695047016393,-0.2834766523870732,-0.03569217680513895,21.3029813964431,4.064751234102896,7.6064093268010815,0.9082005848087039,0.17857142857142858,1.0614193228933415,1.0614193228933415,0.5864574714941985,2.1915658498353894,1,-0.00018622030771381267,-0.0007615695395738209,0.0005646128757383481,0.0015144377072241453,0.0013184380498425688,0.00019599965738157645,0.0002875383246530576,0.0
AUDUSD,2,train,1900,2020-03-24 04:00:00+00:00,2020-03-25 05:00:00+00:00,-1,0.002442880292485167,25.0,-1.001463749096998,-1.0383467381947415,-1.4637139817149876,-1.167841489668909,0.7334740971740651,1.359354583129727,1.6408777038614868,-0.9521136653577714,-0.6183169588833825,13.199457181839408,-0.7801307576310279,5.464714125754947,0.5491925146454086,0.35714285714285715,0.9700847442161723,1.0451815893459095,0.4655897220943429,1.1737404261778361,0,0.0009647117985828416,-0.0004494537198471925,9.006105962695952e-05,0.0019052486975391016,0.0007338696016126773,0.0011713790959264243,0.00070726500666931,0.0
AUDUSD,2,train,1968,2020-03-27 00:00:00+00:00,2020-03-27 03:00:00+00:00,-1,0.00013246262169773221,3.0,-1.3708184806758992,-0.8483609448728625,-1.4724807322041162,-1.230553385917626,0.8078652661123147,0.38859754096017746,1.57128535361529,-1.4552401773820247,-0.9228155353507479,18.95867570177611,5.262038563884133,3.493925433779401,0.5374577312226804,0.023809523809523808,0.9618537771778527,0.964267952909556,0.8855658180155884,2.227409431292317,0,0.00014897298634578525,0.0010075104518508667,0.000860808537731545,0.0017434431543066878,0.0005388443251139551,0.0012045988291927326,-0.0004295170388135563,0.0
AUDUSD,2,train,2256,2020-04-08 00:00:00+00:00,2020-04-08 12:00:00+00:00,-1,0.0029060557308889625,12.0,-1.5107953040165252,-0.1145335582847243,0.23223902679916378,-0.4643632785006952,1.5522560010507551,0.9633409778534132,0.5921646448924,-0.4862999596013763,-0.2761081657934462,20.751254085297813,5.875587273962383,5.005174535547366,0.8454476667592048,0.29365079365079366,0.9565006704295783,1.0457101881775561,0.6309089681635902,2.8084043299823893,0,0.0008467258599663522,-0.00015075279574905265,0.00022689690340705205,0.0013929653165197392,0.00037973175177238985,0.0010132335647473492,0.0004989129333107675,0.0
AUDUSD,2,train,2427,2020-04-15 03:00:00+00:00,2020-04-15 07:00:00+00:00,-1,-0.0012792438384800096,4.0,-1.640569475970084,-0.14246167688929623,-0.43305728208968025,-0.7386961449830202,0.7128293685079025,0.5229931720073971,0.8479182992156715,-0.9929597366372047,-0.7294942647014623,26.242602754082572,4.471725899907195,6.275174371962014,0.4284780163418072,0.25396825396825395,0.9590254222693734,0.9683576393674201,0.9274105847643684,2.0504555625836263,0,-0.00015361016880742723,0.0011281099262150259,0.0008431309045569666,0.0018961971290189562,0.0005917391694477892,0.0013044579595711669,-0.0006411724264665275,0.0
AUDUSD,2,train,2602,2020-04-22 10:00:00+00:00,2020-04-22 19:00:00+00:00,-1,-0.0013318960197536032,9.0,-0.3270297553131037,-0.3279728714138081,-0.8174168001596771,-0.490806475628863,0.7583206446163253,0.9493828083983344,0.6019265660342007,-0.643291047241915,-0.332451913774486,14.932311796723777,4.549814018467092,3.749202700450218,0.818245990685326,0.2896825396825397,1.0215127524696583,1.0215127524696583,0.5162928821958368,2.2398428019004624,0,0.0008880245590517178,0.0008091310800921737,0.0006843439574954013,0.0014761530174073943,0.00025083033082343175,0.0012253226865839625,3.94802273246797e-05,0.0
AUDUSD,2,train,2693,2020-04-26 05:00:00+00:00,2020-04-27 03:00:00+00:00,-1,0.002616864276291914,22.0,-0.7144651605421204,-0.5682791859546258,-0.5325519091406273,-0.6050987518791245,1.4617432744987957,1.0268930498277167,0.6399902994581732,-0.4164172672565765,-0.04866023891076549,20.616779534706765,-0.6273667151093854,6.960420926262342,0.510516220273357,0.2698412698412698,0.9578259493133171,1.040775390385482,0.40469016850855555,3.0690581272735495,1,-0.0003904009726175777,-0.0009394773435694748,0.0009646932795991939,0.002243228452874927,0.001972348192786079,0.00027088026008884844,0.000274355698411493,0.0
AUDUSD,3,test,3744,2020-06-09 00:00:00+00:00,2020-06-09 03:00:00+00:00,1,-0.0007166377249612386,3.0,1.2902578150188093,0.7621080259924826,1.4249120760048335,1.159092639005375,0.6754266982160054,0.7874180001597207,0.5777358937764797,1.2588482773585181,0.6220355815208684,23.991565933915616,6.354317585268564,3.9235281746641544,0.9809372236485705,0.24603174603174602,0.9733127527092056,1.0446387167821198,0.8688616250028669,3.2286192315194264,0,0.00015879796687635084,-0.001963209046642732,0.00033529194090762697,0.0027000880672470437,0.00046053557104425857,0.002239552496202785,-0.0010600468940905668,0.0
AUDUSD,3,test,3932,2020-06-16 20:00:00+00:00,2020-06-17 00:00:00+00:00,-1,-0.0011804919193233619,4.0,-1.632408877517932,-1.3177254240047405,-0.6070700941159851,-1.1857347985462192,0.5021014657153461,0.40038138066388146,0.3662736622808178,-1.6766280640522198,-1.0402301769523414,31.78793243072572,7.116201964294948,7.665371484428381,0.4793227573192324,0.1626984126984127,0.9905094045679872,1.0022779178631978,0.8708010229404747,3.180969083891253,0,0.0008666345420191106,0.0010301040786708647,7.4318414052627e-05,0.0015528377505826592,0.00029497909818555025,0.001257858652397109,-8.181231993070137e-05,0.0
AUDUSD,3,test,3988,2020-06-19 04:00:00+00:00,2020-06-19 06:00:00+00:00,1,-0.0013372122611567004,2.0,0.947425529863122,1.884402299277001,1.8522584282080192,1.5613620857827142,1.4462751492338926,1.1979481499574807,0.5741521506143045,1.8372519328016197,1.084784852860201,28.785913954554253,4.259987705027697,4.382836170471445,0.5722906581241282,0.18253968253968253,1.0545441718616506,1.0545441718616506,0.7677651975831095,3.817446770186622,0,-0.001187917555911537,-0.003916375689439722,0.00025898550503800956,0.004239950684745833,0.00017653031041842205,0.004063420374327411,-0.0013607522153891156,0.0
AUDUSD,3,train,1577,2020-03-10 17:00:00+00:00,2020-03-12 18:00:00+00:00,-1,0.012496134022247678,49.0,-0.6703716572165536,-0.6307796872561542,0.26466035283501815,-0.34549699721256316,0.5421567541516635,0.5406232365303011,0.6681851231349295,-0.3593173394587247,-0.10928161716003558,20.454492655472304,-2.7933583107795315,4.222809529580881,1.0,0.17063492063492064,0.9794431680252267,1.0883215225075102,0.6171088265809173,2.7735018009436723,0,0.00033047484349485657,-0.0013055353634914568,0.00031867563973686665,0.0023427900535419603,0.0016975651731078178,0.0006452248804341427,0.0008176064896317975,0.0
AUDUSD,3,train,1657,2020-03-14 01:00:00+00:00,2020-03-14 15:00:00+00:00,1,-9.338707388108474e-05,14.0,1.3823058880424206,-0.3279694608831394,-0.9255605775937058,0.04292528318852514,1.1129270542086824,0.7158801008220832,0.7503300041635209,-0.5415302689579249,-0.501634584535085,32.0832467039671,1.9472241325105628,5.358769609607789,0.6850097320363845,0.2222222222222222,1.020145839631278,1.057285545314537,0.4039097478495267,2.2615920870564405,1,0.00029735320373090886,0.0010369090325068428,0.00047446051830696425,0.00154626335991719,0.0013373957880393824,0.00020886757187780773,0.000370024695479775,0.0
AUDUSD,3,train,1711,2020-03-16 07:00:00+00:00,2020-03-17 06:00:00+00:00,-1,0.004058601390080169,23.0,-1.7047152908465286,-0.45793144088170556,0.5273326523362193,-0.5451046931306717,1.0108600948694453,1.1503377621452078,1.0034695047016393,-0.2834766523870732,-0.03569217680513895,21.3029813964431,4.064751234102896,7.6064093268010815,0.9082005848087039,0.17857142857142858,1.0614193228933415,1.0614193228933415,0.5864574714941985,2.1915658498353894,1,-0.00018622030771381267,-0.0007615695395738209,0.0005646128757383481,0.0015144377072241453,0.0013184380498425688,0.00019599965738157645,0.0002875383246530576,0.0
AUDUSD,3,train,1900,2020-03-24 04:00:00+00:00,2020-03-25 05:00:00+00:00,-1,0.002442880292485167,25.0,-1.001463749096998,-1.0383467381947415,-1.4637139817149876,-1.167841489668909,0.7334740971740651,1.359354583129727,1.6408777038614868,-0.9521136653577714,-0.6183169588833825,13.199457181839408,-0.7801307576310279,5.464714125754947,0.5491925146454086,0.35714285714285715,0.9700847442161723,1.0451815893459095,0.4655897220943429,1.1737404261778361,0,0.0009647117985828416,-0.0004494537198471925,9.006105962695952e-05,0.0019052486975391016,0.0007338696016126773,0.0011713790959264243,0.00070726500666931,0.0
AUDUSD,3,train,1968,2020-03-27 00:00:00+00:00,2020-03-27 03:00:00+00:00,-1,0.00013246262169773221,3.0,-1.3708184806758992,-0.8483609448728625,-1.4724807322041162,-1.230553385917626,0.8078652661123147,0.38859754096017746,1.57128535361529,-1.4552401773820247,-0.9228155353507479,18.95867570177611,5.262038563884133,3.493925433779401,0.5374577312226804,0.023809523809523808,0.9618537771778527,0.964267952909556,0.8855658180155884,2.227409431292317,0,0.00014897298634578525,0.0010075104518508667,0.000860808537731545,0.0017434431543066878,0.0005388443251139551,0.0012045988291927326,-0.0004295170388135563,0.0
AUDUSD,3,train,2256,2020-04-08 00:00:00+00:00,2020-04-08 12:00:00+00:00,-1,0.0029060557308889625,12.0,-1.5107953040165252,-0.1145335582847243,0.23223902679916378,-0.4643632785006952,1.5522560010507551,0.9633409778534132,0.5921646448924,-0.4862999596013763,-0.2761081657934462,20.751254085297813,5.875587273962383,5.005174535547366,0.8454476667592048,0.29365079365079366,0.9565006704295783,1.0457101881775561,0.6309089681635902,2.8084043299823893,0,0.0008467258599663522,-0.00015075279574905265,0.00022689690340705205,0.0013929653165197392,0.00037973175177238985,0.0010132335647473492,0.0004989129333107675,0.0
AUDUSD,3,train,2427,2020-04-15 03:00:00+00:00,2020-04-15 07:00:00+00:00,-1,-0.0012792438384800096,4.0,-1.640569475970084,-0.14246167688929623,-0.43305728208968025,-0.7386961449830202,0.7128293685079025,0.5229931720073971,0.8479182992156715,-0.9929597366372047,-0.7294942647014623,26.242602754082572,4.471725899907195,6.275174371962014,0.4284780163418072,0.25396825396825395,0.9590254222693734,0.9683576393674201,0.9274105847643684,2.0504555625836263,0,-0.00015361016880742723,0.0011281099262150259,0.0008431309045569666,0.0018961971290189562,0.0005917391694477892,0.0013044579595711669,-0.0006411724264665275,0.0
AUDUSD,3,train,2602,2020-04-22 10:00:00+00:00,2020-04-22 19:00:00+00:00,-1,-0.0013318960197536032,9.0,-0.3270297553131037,-0.3279728714138081,-0.8174168001596771,-0.490806475628863,0.7583206446163253,0.9493828083983344,0.6019265660342007,-0.643291047241915,-0.332451913774486,14.932311796723777,4.549814018467092,3.749202700450218,0.818245990685326,0.2896825396825397,1.0215127524696583,1.0215127524696583,0.5162928821958368,2.2398428019004624,0,0.0008880245590517178,0.0008091310800921737,0.0006843439574954013,0.0014761530174073943,0.00025083033082343175,0.0012253226865839625,3.94802273246797e-05,0.0
AUDUSD,3,train,2693,2020-04-26 05:00:00+00:00,2020-04-27 03:00:00+00:00,-1,0.002616864276291914,22.0,-0.7144651605421204,-0.5682791859546258,-0.5325519091406273,-0.6050987518791245,1.4617432744987957,1.0268930498277167,0.6399902994581732,-0.4164172672565765,-0.04866023891076549,20.616779534706765,-0.6273667151093854,6.960420926262342,0.510516220273357,0.2698412698412698,0.9578259493133171,1.040775390385482,0.40469016850855555,3.0690581272735495,1,-0.0003904009726175777,-0.0009394773435694748,0.0009646932795991939,0.002243228452874927,0.001972348192786079,0.00027088026008884844,0.000274355698411493,0.0
AUDUSD,3,train,3236,2020-05-18 20:00:00+00:00,2020-05-19 10:00:00+00:00,1,0.000247396567090258,14.0,1.7618487888054541,1.3877259205681165,1.2985113199627376,1.4826953431121028,0.5378410650493726,0.788172670416874,0.754864440979756,2.445897972956971,1.6844143906949904,50.92261001576488,1.8080214653918958,6.355989397868554,0.31077047331878177,0.3968253968253968,0.9445518896430005,1.1333333275158795,1.3214602386365404,1.6287620023656926,1,-0.00020198206660338634,-6.33824947459746e-05,0.00018033209816629853,0.0008404310201106972,0.0003561659710170006,0.00048426504909369656,6.929059174066333e-05,0.0
AUDUSD,3,train,3308,2020-05-21 20:00:00+00:00,2020-05-22 02:00:00+00:00,-1,-0.0012772470002602341,6.0,-0.6942262304861793,-0.26986473252796417,-0.5363309839128485,-0.500140648975664,0.631511537752895,0.7105720011491683,0.6558919839481695,-0.21145907332043928,-0.037734925152931476,20.754884356506018,3.079209034431429,3.7392577435867977,0.9579781161578813,0.3531746031746032,1.0484017833731594,1.0638473950160867,0.5917492391082758,2.0792337054923404,0,-0.00017943300762248844,0.0006851890895295921,0.0004571739155323317,0.0014579660826298823,0.0004908809975040186,0.0009670850851258636,-0.0004324203978404809,0.0
AUDUSD,3,train,3427,2020-05-26 19:00:00+00:00,2020-05-28 08:00:00+00:00,1,0.0029926299141301684,37.0,0.8885834660971561,1.193529248169437,1.001966220206576,1.0280263114910564,1.291117081391701,1.280766947561646,0.6988064087468412,1.4484745457722457,1.0352895226057839,34.42228330068855,-2.2520059215769663,8.99012697946779,0.44106030405539143,0.36904761904761907,0.9810279821852615,0.9810279821852615,0.4093883182599259,1.354812318583162,0,-0.0008222980614185798,-0.0010257544159973258,0.0009145879773128059,0.0017122831169857017,0.00033880819518094233,0.0013734749218047594,-0.00010163422137510357,0.0
AUDUSD,3,train,3533,2020-05-31 05:00:00+00:00,2020-05-31 18:00:00+00:00,1,0.0032061960946881797,13.0,1.2571144546419961,0.8397956142241507,0.12118891607320853,0.7393663283131184,0.9282158418867515,0.5790362505025273,0.5687461933903278,0.9894917949259371,0.47794813826870014,19.12019672635998,0.7168418681420228,4.812814570578495,0.7056697029039639,0.3611111111111111,1.040081777903886,1.1115227102424474,0.4703682779294712,2.6725155152262805,0,-0.00018441462595923812,-0.0004993170558503323,0.00039122977397653856,0.0013393277085926396,0.000283201081529725,0.0010561266270629145,-0.00015739739760367474,0.0
AUDUSD,3,train,3588,2020-06-02 12:00:00+00:00,2020-06-02 14:00:00+00:00,1,-0.0007568951102267128,2.0,1.8495209676282487,-0.1173353524381939,0.7090400702999712,0.8137418951633419,1.3560211301670402,1.1465476637094676,0.6996842494801517,0.9051983604527721,0.5705021407914048,24.642275495406317,4.586904275851811,5.9666501930853295,0.40216897397870816,0.1626984126984127,1.0380477018104481,1.0380477018104481,0.8119448454967488,2.266971326699585,0,-0.0006070793456089275,-0.0010392966124156357,0.0011712547361503907,0.002573633490100798,0.0002452568730216445,0.002328376617079154,-0.00021593081025637556,0.0
AUDUSD,4,test,4271,2020-06-30 23:00:00+00:00,2020-07-01 10:00:00+00:00,1,-0.0012536416975530594,11.0,0.8812966353901878,1.0071106238624306,0.8732420211177372,0.9205497601234519,0.46244471100735085,0.44966092705865324,0.4154739995856918,1.4919742990263074,1.0163391028554256,26.153696835891427,2.6595977042881813,5.596685179056759,0.5290385979463225,0.0992063492063492,0.9539327169772039,1.0381727157849054,0.4089993089570414,1.717942524306796,0,4.512075823670197e-05,-0.00019253708638347254,0.0003580758243391378,0.0010272849906782764,0.00032035799187527946,0.0007069269988029969,-0.00011882016425070187,0.0
AUDUSD,4,test,4373,2020-07-05 05:00:00+00:00,2020-07-05 22:00:00+00:00,1,0.004499641849289177,17.0,0.6097389657794272,0.13925941060774244,-0.11946975605521494,0.20984287344398492,0.42443080870433264,0.46123013381636907,0.2678608472209667,-0.1848841122705926,-0.3300653578400183,14.490956614256476,1.5345908244074629,4.066597969820682,0.8265641396122622,0.2976190476190476,1.042559036880144,1.069538926183294,0.5725898476465526,2.299119428526085,1,0.0008797695905612151,0.002245397273155353,0.0005578965967530052,0.002686656461231447,0.00254037430951455,0.00014628215171689715,0.0006838816820705589,0.0
AUDUSD,4,test,4425,2020-07-07 09:00:00+00:00,2020-07-07 23:00:00+00:00,1,0.00018151934389019648,14.0,1.5093560124687897,1.7854474865091918,2.0798965084058434,1.7915666691279417,0.9448626967279324,0.8560402190340956,0.4854408233745032,2.3660272500945365,1.557400088360172,34.05732141002646,1.554341554382603,7.256403701768497,0.38628417031616646,0.08333333333333333,0.9934137036158639,1.0366067905063998,0.830938038212338,1.9215584703225186,0,0.00019876026459538258,-0.0003552911706427916,0.0002473550449650578,0.0010787265148803908,0.0004267476637721648,0.0006519788511082261,-0.000277004040467154,0.0
